video_id,title,description,channel,published_at,tags,thumbnail_url,view_count,like_count,comment_count,search_keyword,collected_at
urz9PvUuqNc,المناطقية… اللعبة التي تمزّق سوريا من الداخل!ا  ما بين غسان عبود و حكمت الهجري !!,"💣 حين تتحول المناطقية إلى سلاح… من يدمّر سوريا؟

🚨 سوريا بين العشائر والمناطقية… من يشعل النار؟

⚡ المناطقية أخطر من الحرب… الحقيقة التي لا تُقال!

هل ما يحدث في سوريا اليوم مجرد صراع سياسي… أم أن “المناطقي#محمود_حافظ_سياسة_بلا_فلاتر ة” أصبحت سلاحاً خفياً يهدد وحدة البلد؟
ما سر خروج #غسان_عبود و #حكمت_الهجري بخطاب مناطقي؟

في هذا الفيديو، نغوص في أخطر ملف مسكوت عنه: كيف تحوّلت الانتماءات الضيقة إلى عامل تفتيت حقيقي، ومن المستفيد من هذا الانقسام؟

تحليل صادم، قراءة عميقة، وربط مباشر بين الواقع الحالي وما يُحاك خلف الكواليس…
⚠️ الحقيقة قد تكون أقسى مما تتوقع.
#سوريا
#المناطقية
#العشائر
#تحليل_سياسي
#أخبار_سوريا
#السويداء
#إدلب
#دمشق
#الشرق_الأوسط
#سياسة
#كشف_الحقيقة
#ترند
#فيديو_تحليلي


قنواتنا في  اليوتيوب:
1_البديلة :  https://www.youtube.com/live/fZMJ3ul7WT4?si=3vigztPQ-C5Qo2kX
2_ قناة 24
https://www.youtube.com/live/Pi4WpmvJdL8?si=ssTaJeEHNapihkC1
3_الرئيسية 
https://youtu.be/zeZ0qnYBL3A?si=30RPN1iEZgKqxjow
4_آخر ساعة 
https://www.youtube.com/live/FItqgpqFKus?si=fHlEpceLmYGWK83e

5_الشرق الأوسط 
https://youtu.be/Qre4MCQ-8-I?si=NhAfmNlbdMvDoSoO
6_المنير

https://youtu.be/HgqQO040J0c?si=SFoxWXENan4W0808

7_العالم الآخر 
https://www.youtube.com/live/zZibX2zkqvQ?si=MCLSM3rpqqV-Zai0

شاهد هذا أيضا
https://www.youtube.com/live/2bKrIbsAxec?si=j2g6TPtw2RPRsHv0

قنوات أخرى 
تيكتوك 1
https://www.tiktok.com/@mahmoudhafez1981?_t=ZN-908vaLVyEWQ&_r=1

تيكتوك 2
https://www.tiktok.com/@dmahmoudhafez?_t=ZS-908rGGKuGJd&_r=1

.تويتر  https://x.com/DrMahmoudHafez3?t=314GukF-p1Q0tg6BHyko6w&s=09

فيسبوك 
https://www.facebook.com/share/17SYbuRW9r/

تلغرام
قناة إقتصادية .سياسية
https://t.me/D_Mahmoud_Hafez

انستغرام 
https://www.instagram.com/moonairhafez?igsh=MnIzbnVqb3doY3F0

#Damascus 
#إكسبلورر #محمود_حافظ #سوريا #دمشق #توقعات ل #السوريين #اللاجئين 
#المواطن  #الامارات #السعودية #البحرين #ايران #ليبيا #السودان #أوروبا #بريطانيا #فرنسا #فيروسي‏ #viralvideo#  #viralshorts  #أخبار #عاجل #العربي_مباشر #Amrica #Franc #British
---


سوريا, المناطقية في سوريا, العشائر في سوريا, تقسيم سوريا, الصراع في سوريا, تحليل سياسي سوريا, أخبار سوريا اليوم, ما يحدث في سوريا, السويداء, إدلب, دمشق, النظام السوري, المعارضة السورية, الوضع في سوريا, خريطة النفوذ في سوريا, أسباب الحرب في سوريا, من يقسم سوريا, الطائفية في سوريا, النزاعات الداخلية, الشرق الأوسط, تحليل عميق سوريا, فيديو تحليلي سياسي, حقائق سوريا, صراع العشائر, مستقبل سوريا, سوريا إلى أين, الحرب الأهلية السورية, ملفات سوريا السرية, النفوذ في سوريا",د.محمود حافظ ,2026-04-13T23:43:59Z,,https://i.ytimg.com/vi/urz9PvUuqNc/hqdefault.jpg,2229,393,53,Syria conflict,2026-04-14T08:34:53.769782
O7ZLf-1gavk,"Lafarge Found Guilty Of Financing Terrorism In Syria, French Court Rules | NewsX","A French court has found Lafarge and its Syria-based unit guilty of financing terrorism, marking a landmark verdict in a long-running legal case. Executives were also convicted for payments made during the Syrian conflict, raising serious questions about corporate accountability and compliance in conflict zones and global business operations.

#Lafarge #FranceCourt #SyriaCrisis #TerrorFinancing #BreakingNews #WorldNews

To Subscribe our YouTube channel ""NewsX"" click on the link below:-

https://www.youtube.com/user/newsxlive/
Watch More Videos: https://www.youtube.com/user/newsxlive
For More information on this News Visit: https://www.newsx.com/


Watch Live on https://www.newsx.com/live-tv/newsx-live-tv-watch-online-india-news/
Latest News Update:  https://www.newsx.com/
Entertainment News: https://www.newsxset.com/

Social Media Handles:- Follow us on Facebook, Twitter, Instagram
#NewsxLive #IndiaNews #EnglishNews
Instagram: https://www.instagram.com/newsxonline/ 
Facebook: https://www.facebook.com/Newsxonline
Twitter: https://twitter.com/NewsX",NewsX Live,2026-04-13T22:30:07Z,Lafarge terrorism case|France court Lafarge verdict|Syria terror financing case|Holcim Lafarge conviction|corporate terrorism funding|Lafarge executives guilty Syria|French legal verdict 2026|Syria conflict corporate payments|global business crime case|terror financing charges Europe|international law corporate accountability|Lafarge scandal news|court ruling France Syria case|corporate ethics violation,https://i.ytimg.com/vi/O7ZLf-1gavk/hqdefault.jpg,57,0,0,Syria conflict,2026-04-14T08:34:53.769801
aoOb2daOds0,French court jails Lafarge former CEO for funding IS in Syria • FRANCE 24 English,"A French court on Monday fined the cement group Lafarge over $1.3 million and sentenced its former boss to six years in prison for paying protection money to the Islamic State group and other jihadists to maintain its business in war-torn Syria. FRANCE 24's Emerald Maxwell reports.
#Lafarge #terrorism #ISIS

🔔 Subscribe to France 24 now: https://f24.my/YTen
🔴 LIVE - Watch FRANCE 24 English 24/7 here: https://f24.my/YTliveEN

🌍 Read the latest International News and Top Stories: https://www.france24.com/en/

Like us on Facebook: https://f24.my/FBen
Follow us on X: https://f24.my/Xen
Bluesky: https://f24.my/BSen and Threads: https://f24.my/THen
Browse the news in pictures on Instagram: https://f24.my/IGen
Discover our TikTok videos: https://f24.my/TKen
Get the latest top stories on Telegram: https://f24.my/TGen",FRANCE 24 English,2026-04-13T18:36:36Z,France|Lafarge|Syria|justice|terrorism|trial,https://i.ytimg.com/vi/aoOb2daOds0/hqdefault.jpg,4005,68,9,Syria conflict,2026-04-14T08:34:53.769808
uAQsPs1g6RM,France: Lafarge Convicted in Syria Terror Finance Case 🚨,"A French court has convicted cement giant Lafarge for financing armed groups, including Islamic State, during the Syrian war. The company faces a €1.125 million fine, and its former CEO received a six-year jail sentence.  

This conviction stems from Lafarge's payments of nearly €5.6 million to groups, including Islamic State and Nusra Front, to ensure its Syrian plant remained operational between 2013 and 2014. The company had invested significantly in Syria just before the civil war began. The French ruling follows a 2022 case in the United States where the company pleaded guilty to similar charges and paid a substantial $778 million fine. Judges emphasized that these payments amounted to a 'genuine commercial partnership' with the Islamic State. This landmark case sets a significant precedent, marking the first time in France that an entire company has been tried for financing terrorism, underscoring evolving corporate accountability in conflict zones.  
#Lafarge #SyriaWar #TerrorFinancing #WorldNews #CorporateAccountability

News by InfactoWeaver

#News #Headlines #InfactoWeaver #NewsHeadlines #shorts",InfactoWeaver,2026-04-13T17:01:05Z,,https://i.ytimg.com/vi/uAQsPs1g6RM/hqdefault.jpg,0,0,0,Syria conflict,2026-04-14T08:34:53.769813
R0fGdeHORa8,How the Soviets Armed Syria for Revenge,"On October 6, 1973, during Yom Kippur, Israel was caught completely off guard. In a matter of hours, Egypt and Syria launched a coordinated attack that nearly changed history forever.

This is the untold cinematic story of the Yom Kippur War—a moment when Israel came dangerously close to collapse.

From the rise of Hafez al-Assad to the brutal battle of the Golan Heights, this documentary reveals how pride, strategy, and surprise nearly rewrote the map of the Middle East.

Watch till the end—because this wasn’t just a war…

It was a warning.

⚠️ DISCLAIMER

This video is for educational and historical purposes only. It presents events based on widely available historical sources and does not promote violence, political bias, or any form of conflict. Viewer discretion is advised due to depictions of war and intense historical events.

🔖 HASHTAGS

#YomKippurWar #HistoryCodex #WarDocumentary #MiddleEastHistory #Israel #Syria #Egypt #MilitaryHistory #HistoryExplained #Geopolitics",HISTORY CODEX,2026-04-13T17:00:36Z,Yom Kippur War|1973 war|Israel vs Syria|Egypt Israel war|Golan Heights battle|Valley of Tears|Middle East war history|Arab Israeli conflict|history documentary|war documentary|Israel history|Syria history|Hafez al Assad|1973 Middle East war|IDF history|war explained|geopolitics|history codex|ancient to modern Syria|why wars happen,https://i.ytimg.com/vi/R0fGdeHORa8/hqdefault.jpg,623,4,0,Syria conflict,2026-04-14T08:34:53.769818
v4BjN797ask,رسم الثورة السورية / رسم علم سوريا يرفرف / رسم عن الثورة السورية,"مبروك انتصار الشعب السوري، وقد عبرت عن مشاعري كالتالي: ✌️
📌 رسم الثورة السورية
📌 رسم علم سوريا يرفرف
📌 رسم عن الثورة السورية

سوريا عام 2024: عام غيّر كل شيء في دولة مزقتها الحرب
يحتفل السوريون بنهاية نظام الأسد، على الرغم من التحديات المستمرة والدمار الواسع النطاق في جميع أنحاء البلاد.

دمشق، سوريا – في عام 2024، أصبح سقوط نظام الأسد الذي طال أمده، والذي حكم سوريا لأكثر من 50 عاماً، نقطة تحول عالمية.

تلاشت الحرب السورية من عناوين الأخبار، لكنها عادت إلى الظهور بعد أن أطاح هجوم خاطف ببشار الأسد وأعاد الأمل للكثيرين في الشهر الأخير من العام.

وفي بداية عام 2024، قدرت منظمة الصحة العالمية أن أكثر من 65 بالمئة من السكان يحتاجون إلى مساعدات إنسانية.

أدى الزلزال الذي وقع في فبراير/شباط 2023 والذي دمر شمال سوريا إلى تفاقم الأزمة دون تحفيز دعم دولي إضافي.

وتضاعفت أسعار المواد الغذائية في عام 2024 مقارنة بعام 2023، وانخفضت قيمة العملة المحلية إلى واحد على 15 من قيمتها في عام 2020.

هاجمت إسرائيل سوريا في عام 2024، فدمرت مباني بأكملها في دمشق ومحافظات أخرى، واستهدفت مسؤولين رفيعي المستوى من إيران وحزب الله، وتسببت في إغلاق متكرر لمطاري حلب ودمشق.

استمرت الاحتجاجات السلمية في جنوب وشمال غرب البلاد، حيث احتج نشطاء في السويداء على سوء الأوضاع المعيشية وطالبوا بإسقاط نظام الأسد.

وواصل نظام الأسد وحلفاؤه قصف المناطق التي تسيطر عليها المعارضة، مما أدى إلى مقتل وجرح المدنيين.

دفع التهديد المستمر من النظام في الشمال الغربي هيئة تحرير الشام وائتلاف من جماعات المعارضة المسلحة إلى إطلاق ""عملية ردع العدوان"" في 27 تشرين الثاني/نوفمبر، مما أدى إلى تحقيق تقدم سريع في غرب حلب والاستيلاء على المدينة في غضون يومين.

واستمر التقدم عبر جنوب إدلب وحماة ودرعا وحمص حتى وصل في 8 ديسمبر/كانون الأول إلى دمشق مع فرار بشار الأسد إلى روسيا.

واندلعت الاحتفالات في جميع أنحاء سوريا، على الرغم من استغلال إسرائيل للوضع لضرب مواقع أمنية ومستودعات أسلحة وشن عملية توغل داخل سوريا من خلال الزحف عبر الخط الحدودي في مرتفعات الجولان.

ومع تقدم مقاتلي هيئة تحرير الشام، فتحوا أبواب سجون الأسد، وأطلقوا سراح الآلاف، وسلطوا الضوء على العدد الهائل من الأشخاص الذين اختفوا في ""مسالخه البشرية"".

بدأت الجهود لتحديد مكان حوالي 130 ألف سجين ومختفي قسريًا، ولكن كما اكتشفت آلاف العائلات، فإن البحث سيكون طويلًا ومرهقًا.

وكان الآلاف من النازحين داخلياً الذين اضطروا للفرار من البلاد يأملون في العودة إلى ديارهم، لكن الدمار الذي أحدثه الأسد كان واسع النطاق لدرجة أن بعض الناس لم يتمكنوا حتى من تحديد مكان منازلهم.

لا يزال عدم اليقين والخوف من المستقبل سائدين بين السوريين، لكن هناك إجماع على أن المستقبل يحمل وعوداً أكثر من الماضي.

مع انتقال العالم من عام إلى آخر، ينتقل السوريون من عام 1970 إلى عام 2025، حيث يتركون سنوات الأسد وراءهم.

🛡️ ＬＩＫＥ ✅ ＣＯＭＭＥＮＴ ❇ ＳＨＡＲＥ✅ ＳＵＢＳＣＲＩＢＥ 🛡️

 ✅꧁𝓢𝓾𝓫𝓼𝓬𝓻𝓲𝓫𝓮:  https://www.youtube.com/c/FarinKhanArtAcademy

📌 Pinterest: https://www.pinterest.com/farinkhan2007 
📌 Facebook: https://fb.me/HowToDrawingTutorialForKids
📌 Twitter: https://twitter.com/sweetdhaka
📌 Instagram: https://www.instagram.com/farinkhan2007

#رسم_سهل
#تعلم_الرسم
#سورية 
#خالد_وليد_درغام
#سوريا 
#رسمي
#رسم_جميل
#رسم_سهل #تعليم_الرسم #رسم_للمبتدئين #فن #حب_الوطن #الفن",Farin Khan Art Academy,2026-04-13T15:05:21Z,رسم الثورة السورية|رسم علم سوريا يرفرف|رسم عن الثورة السورية|how to draw syria flag|رسم علم سوريا الحر|رسم علم سوريا,https://i.ytimg.com/vi/v4BjN797ask/hqdefault.jpg,887,6,0,Syria conflict,2026-04-14T08:34:53.769824
vjyDgjsDBas,"SHOCKING ESCALATION IN MIDDLE EAST: Israel, Gaza, Lebanon & Syria ","🔥 SHOCKING ESCALATION IN MIDDLE EAST: Israel, Gaza, Lebanon & Syria Tensions Reach Critical Level | Netanyahu Statement Sparks Global Alarm
Description
Tensions in the Middle East have reportedly escalated as intense political and military developments involving Israel, Gaza, Lebanon, and Syria capture global attention. Strong statements from Israeli leadership, including Prime Minister Benjamin Netanyahu, have increased international concern and triggered urgent diplomatic responses from world powers.
The United Nations and global leaders are calling for restraint and immediate de-escalation as fears of a wider regional conflict grow. Humanitarian organizations are also warning about the potential impact on civilians if tensions continue to rise.
This report covers the unfolding situation, international reactions, and the possible outcomes of this rapidly developing crisis.
Tags
Middle East news, Israel Gaza conflict, Lebanon Syria tensions, Netanyahu speech, international news, world crisis, breaking news, geopolitics, UN response, war news update, global diplomacy, Middle East conflict update
Hashtags
#BreakingNews #MiddleEast #Israel #Gaza #Lebanon #Syria #Netanyahu #WorldNews #Geopolitics #ConflictUpdate #UN #InternationalNews #CrisisAlert #WarNews #GlobalUpdate
Keywords
Israel Gaza conflict update, Middle East escalation news, Netanyahu latest speech, Lebanon Syria situation, UN emergency meeting, global diplomatic response, regional war fears, humanitarian crisis Middle East, breaking geopolitical news, Israel defense situation, Gaza developments, Syria border tensions, Lebanon security update","Новости Сейчас
",2026-04-13T13:01:53Z,,https://i.ytimg.com/vi/vjyDgjsDBas/hqdefault.jpg,1,0,0,Syria conflict,2026-04-14T08:34:53.769828
T5cgHFxAO9A,arma 3 syria conflict,"The coordinates of a PKK camp located in the northern Aleppo region of Syria are being relayed to the 23rd Artillery Unit, and the camp is being subjected to artillery fire. (May 24, 2022, 14:23)",ACLL,2026-04-12T21:40:52Z,,https://i.ytimg.com/vi/T5cgHFxAO9A/hqdefault.jpg,2,0,0,Syria conflict,2026-04-14T08:34:53.769831
Tj3kKwj6STI,"""Trained Abroad…"" Syria Foils Hezbollah Plot To Blow Up ""Religious Figure"" Outside Church | VERTEX","Syrian security forces dismantled a Hezbollah-linked assassination plot in Damascus on April 12, 2026, arresting a five-person cell that had been surveilling a religious figure near a church in the city's historic Bab Touma Christian quarter — one of Damascus's oldest neighborhoods, where a strike carries symbolic weight far beyond a single target. Authorities say the cell received specialized military training abroad, and preliminary investigations confirmed direct links to Hezbollah. It marks the second time in under two months that Damascus has broken up an alleged Hezbollah cell on Syrian soil, following a February operation in the Mazzeh district where weapons were said to have come directly from the group. The pattern is significant — Syria's new post-Assad authorities have explicitly rejected Iranian influence and cut ties with Hezbollah, yet the old networks appear to still be operating inside the country. With Hezbollah simultaneously fighting Israel on the Lebanese front since March 2, the alleged Damascus plot suggests the group has not relinquished its reach inside what was once its most important corridor — even as the government that protected it has completely collapsed.

#Syria #Hezbollah #Damascus #IranCrisis #IranWar #BreakingNews #BabTouma #SyriaNews #MiddleEast #WorldNews #IranNews #IsraelLebanon #AssassinationPlot #SyriaHezbollah  #IranProxy

_______________________________
Welcome to VERTEX – Your Hub for Global Politics, Geopolitics & International News

VERTEX brings you in-depth analysis, breaking updates, and expert insights on the world’s most critical political and geopolitical developments. From the Ukraine war, Middle East conflicts, and US & UK political dynamics to evolving global alliances and policy shifts, we explore not just what is happening, but why it matters.

Our content features expert explainers that break down complex issues, exclusive interviews with analysts, diplomats, and policy experts. Timely crisis updates and policy breakdowns that reveal the strategies behind the headlines. We also provide geopolitical deep-dives on global conflicts, international relations, and shifting power dynamics. From breaking news to in-depth analysis, Vertex helps you navigate global politics with clarity, context, and perspective.

Find us on YouTube at Vertex, Vertex News, Vertex Live, Vertex News Live, Vertex Live News, Vertex News Today for the latest international updates, world news, and geopolitical news.

Subscribe now and hit the bell icon to get daily updates on geopolitics, global affairs, and international news, directly from experts and reliable sources.

#Vertex #GlobalPolitics #Geopolitics #InternationalNews #UkraineWar #MiddleEastConflict #USPolitics #WorldNews",VERTEX,2026-04-12T12:20:06Z,syria|hezbollah|assad|syria church bombing|church bombing syria|church bomb attack|syria church explosion|syria church attack|syria bomb blast live|church bombing attack|suicide bomber syria|church bombing damascus|damascus church bombing attack|hezbollah attack|hezbollah attacks|hezbollah iran|iran hezbollah|hezbollah news|what is hezbollah|Bab Touma|church|rabbi|hezbollah is syria|al sharaa|iran proxy|hezbollah plans attack on syria,https://i.ytimg.com/vi/Tj3kKwj6STI/hqdefault.jpg,718,21,9,Syria conflict,2026-04-14T08:34:53.769836
3Xf9ZuJDf2o,Map of Syria Lebanon and Israel #israel #iranisraelwar #worldmap #map #syria #lebnon,"map of Syria Lebanon and Israel 

in this video explains map of Syria Lebanon and Israel and located their boundary eachother with neighbour country 

Syria map
israel map 
Lebanon map

#israel 
#israelpalestineconflict 
#israelhamaswar 
#israeliranwar 
#israelnews 
#syria 
#lebanon 
#worldmap 
#map 
#phelistine",Target with Vipul ,2026-04-12T10:33:15Z,,https://i.ytimg.com/vi/3Xf9ZuJDf2o/hqdefault.jpg,38507,59,0,Syria conflict,2026-04-14T08:34:53.769840
2PCxa2P6l-U,myanmar civil war #myanmar #movie#foryou #fypシ,,De Flash,2026-04-13T15:04:19Z,,https://i.ytimg.com/vi/2PCxa2P6l-U/hqdefault.jpg,1045,18,0,Myanmar civil war,2026-04-14T08:34:54.367899
AU-TUPLqLYU,"The dark truth behind Myanmar's ""new democracy"" #shorts","Behind the new presidency in Myanmar lies a heavily rigged election, escalating civil war, and absolutely staggering civilian human costs.

#myanmar #minaunghlaing #democracy #civilwar #warcrimes #humanrights #southeastasia #politics2026 #breakingnews #juntas #nugmyanmar #geopolitics #shorts",Union of Catholic Asian News,2026-04-13T11:46:33Z,,https://i.ytimg.com/vi/AU-TUPLqLYU/hqdefault.jpg,281,1,0,Myanmar civil war,2026-04-14T08:34:54.367914
P87aGrQvDWE,Myanmar coup leader Min Aung Hlaing takes presidency amid raging civil war,"Five years after seizing power, Myanmar’s coup leader Min Aung Hlaing has been officially sworn in as president following a highly disputed and lopsided election.

#minaunghlaing #civilwar #politics #breakingnews #southeastasia #militaryrule #history #asia #warzone #shorts

Follow UCANews on the following handles
Twitter: https://twitter.com/UCANews
Instagram: https://www.instagram.com/uca.news/
Facebook: https://www.facebook.com/ucanews
Pinterest: https://in.pinterest.com/ucanews/
For news in and about the Church in Asia, visit https://www.ucanews.com/
Help us to produce more free content.  

Donate here: https://bit.ly/3oQ7dIw",Union of Catholic Asian News,2026-04-13T10:26:56Z,,https://i.ytimg.com/vi/P87aGrQvDWE/hqdefault.jpg,9,0,0,Myanmar civil war,2026-04-14T08:34:54.367919
1BeJ8RyHlEs,WHY CHINA WON’T Stop the Myanmar Pipeline | The Jungle Shield,"Myanmar is burning. Civil war, drone strikes, and total chaos. Yet, a 2,400km steel dragon remains untouched in the heart of the jungle. This is the Jungle Shield—China’s $15 billion ""back door"" that makes the Malacca blockade irrelevant.

In this episode, we decode the most hardened play in modern geopolitics. While the world watches the coup, Beijing is securing a lifeline that the U.S. Navy cannot reach.

The Death Sentence: Why the Malacca Dilemma forced China into the world’s most dangerous jungle.

The Golden Leash: The secret reason why NO rebel group dares to touch the pipeline.

Beyond Oil: How the Kyaukpyu Deep Sea Port turns the Indian Ocean into China’s backyard.

The Strategy: Insulation vs. Isolation—Why Western sanctions are backfiring.

Is the Jungle Shield a masterstroke of strategic survival, or is China tethered to a failing state?
Let’s debate in the comments below.

#Geopolitics #MyanmarPipeline #ChinaNews #EnergySecurity #MalaccaDilemma #IndianOcean #Kyaukpyu #WhyChinaWont #USChinaRivalry #JungleShield",WHYCHINAWON’T,2026-04-13T01:25:49Z,Myanmar Pipeline|China Myanmar Oil and Gas Pipeline|Kyaukpyu Port|Malacca Dilemma|China Energy Security|Myanmar Civil War 2026|Jungle Shield|Belt and Road Initiative|BRI Myanmar|US Navy Blockade|Singapore Port vs Kyaukpyu|Indo-Pacific Strategy|Yunnan Kunming Pipeline|Strategic Pivot|China India Geopolitics|Energy Lifeline|CMEC|Maritime Silk Road|Naval Siege|Global Trade Routes|International Relations|Geopolitical Analysis|Crude Oil Pipeline,https://i.ytimg.com/vi/1BeJ8RyHlEs/hqdefault.jpg,6,0,0,Myanmar civil war,2026-04-14T08:34:54.367930
XQHxh-jdy84,Resistance Forces Attack Military Gate While China-Supplied Drones Deployed,"Morning News (Apr 12) - Resistance Forces Attack Military Gate While China-Supplied Drones Deployed

Fighting intensifies in Myanmar as resistance forces launch another deadly  on a military outpost.

At least eight junta soldiers were killed and weapons were seized during the assault.

Myanmar civil war, Myanmar war 2026, Magway conflict news, Setoktara township attack, Myanmar resistance forces, junta soldiers killed, Myanmar military base attack, Chinese drones Myanmar, reconnaissance drones Asia, Na Ma Kha military command, Myanmar battlefield update, Burma conflict latest news, drone warfare Myanmar, Myanmar military technology, resistance vs junta, Southeast Asia conflict, Myanmar breaking news today, war updates Myanmar, military escalation Myanmar, armed resistance news

Meanwhile, advanced Chinese-made reconnaissance drones are now being deployed, raising new concerns.

The conflict in Myanmar continues to escalate as resistance forces carry out a successful attack on a military checkpoint in Magway Region’s Setoktara Township. According to reports, at least eight members of the military were killed during the operation, and a number of weapons and ammunition were captured by allied resistance groups.

This attack highlights the increasing coordination and effectiveness of resistance forces across central Myanmar, where clashes between junta troops and opposition groups have intensified in recent months.

In a significant development, advanced Chinese-made reconnaissance drones have reportedly arrived at the Northwestern Regional Military Command (Na Ma Kha). These drones are currently undergoing testing and training exercises, signaling a potential shift in battlefield strategy as the military enhances its surveillance and intelligence capabilities.

The deployment of such technology could have major implications for the ongoing conflict, particularly in terms of reconnaissance, targeting, and operational planning.

This video provides the latest updates on Myanmar’s civil war, including battlefield developments, military strategy, and regional implications.

Stay tuned for more breaking news and in-depth analysis.
Time Code
0:00 - Intro
1:00 - Myanmar news
3:00 - Daily news
20:00 - Outro
#unityvoicemyanmar #Myanmar #MyanmarWar #BreakingNews #CivilWar #Magway #DroneWarfare #BurmaNews #WarUpdate #MilitaryNews #Conflict",Unity Voice Myanmar,2026-04-12T00:45:06Z,myanmar war|myanmar civil war|magway attack|myanmar military news|chinese drones myanmar|resistance forces myanmar|burma conflict|drone warfare|myanmar breaking news|southeast asia war|PDF|Min Aung Hlaing|Economics|Khit Thit|Russia|UWSA,https://i.ytimg.com/vi/XQHxh-jdy84/hqdefault.jpg,1869,120,5,Myanmar civil war,2026-04-14T08:34:54.367933
eNr9KUh18LE,中国が黒幕か？ クーデターと虐殺で血に染まるミャンマー内戦、その原因に怒り爆発,"ミャンマーの内戦は遠い国の悲劇ではありません。難民問題、周辺国への影響、中国の一帯一路と軍部支援、そして日本で暮らす私たちにもつながる現実まで、この一本で全体像をつかめます。


ミャンマーの内戦は、もはや国内問題だけではありません。中国にとってミャンマーは、インドを牽制し、海へ抜けるための重要な戦略拠点です。一帯一路、港湾、鉄道、エネルギー輸送路――そのすべてがミャンマーと深く結びついています。だから中国は軍政を支えながら、同時に反政府勢力にも接触するというしたたかな動きを見せています。なぜ中国はそこまでミャンマーに執着するのか。なぜ市民の反中感情はここまで強いのか。そしてミャンマーの未来は米中対立の中でどこへ向かうのか。クーデターの歴史だけでなく、その背後で動く国際政治まで一気に理解できる内容です。",富士さんの富の大爆発,2026-04-11T20:30:00Z,経済|経済学|マクロ経済|ミクロ経済|日本経済|世界経済|国際経済|経済ニュース|ニュース解説|時事解説|社会問題|景気|景気動向|景気後退|不景気|好景気|リセッション|恐慌|バブル|バブル崩壊|経済危機|金融危機|国家破綻|国の借金|財政赤字|国債|税金|増税|減税|社会保障|年金|少子高齢化|人口減少|インフレ|デフレ|物価|物価高|円安|円高|為替|ドル円|金利|利上げ|利下げ|日銀|日本銀行|中央銀行|金融政策,https://i.ytimg.com/vi/eNr9KUh18LE/hqdefault.jpg,4050,93,18,Myanmar civil war,2026-04-14T08:34:54.367937
hBkm-jnsnJo,Manipur Drone Attacks - The Hidden Geopolitical Game⚠️  #reality #shorts,"Manipur Drone Attacks - The Hidden Geopolitical Game⚠️


#manipurattacks #northeastsecurity #myanmarcivilwar #droneterror #indiaborder #niaarrests #geopolitics #indiasecurity #chinavsusa #breakingnews #indianews #bordersecurity #droneattack #hiddentruth #viralshorts 

@dhruvrathee @YashPratapSingh_0001 @NitishRajput @ravishkumar.official @maxtern @Rupeshchaurasiashorts",Insight Decode ,2026-04-11T16:06:46Z,#manipurattacks|#chinavsusa|#hiddentruth|#viralshorts,https://i.ytimg.com/vi/hBkm-jnsnJo/hqdefault.jpg,230,10,2,Myanmar civil war,2026-04-14T08:34:54.367940
